track_id,track_name,artist_name,album_name,release_date,genre,duration_ms,popularity,danceability,energy,loudness,mode,tempo,stream_count,country,explicit,label
SP0884,21 Track 884,21 Savage,21 Album 4,2024-07-14,Hip-Hop,286832,61,0.78,0.52,-6.42,0,156,2460642636,Japan,0,Epic Records
SP0885,Bad Track 885,Bad Bunny,Bad Album 8,2021-03-19,Latin,299401,65,0.93,0.46,-6.59,1,150,2206169037,Canada,0,Rimas
SP0886,Post Track 886,Post Malone,Post Album 4,2023-12-28,Pop,165930,90,0.92,0.94,-9.1,1,88,3851614871,USA,0,Republic Records
SP0887,21 Track 887,21 Savage,21 Album 8,2025-08-08,Hip-Hop,183408,71,0.94,0.72,-11.0,1,100,1061680520,Australia,0,Epic Records
SP0888,Drake Track 888,Drake,Drake Album 7,2018-11-22,Hip-Hop,256253,90,0.89,0.49,-8.25,1,148,529613607,USA,1,OVO Sound
SP0889,Post Track 889,Post Malone,Post Album 7,2018-05-26,Pop,130461,83,0.68,0.94,-6.34,1,134,3391958315,UK,0,Republic Records
SP0890,Travis Track 890,Travis Scott,Travis Album 2,2022-10-25,Hip-Hop,164290,83,0.69,0.63,-3.78,1,106,1146051951,UK,1,Epic Records
SP0891,Taylor Track 891,Taylor Swift,Taylor Album 4,2025-12-16,Pop,188157,81,0.63,0.69,-4.91,1,152,1192400110,USA,0,Republic Records
SP0892,Travis Track 892,Travis Scott,Travis Album 6,2022-01-08,Hip-Hop,267728,83,0.82,0.61,-5.56,1,140,3072650290,Australia,1,Epic Records
SP0893,Travis Track 893,Travis Scott,Travis Album 5,2020-03-20,Hip-Hop,220722,76,0.79,0.46,-10.1,1,98,2519269249,USA,1,Epic Records
SP0894,Bad Track 894,Bad Bunny,Bad Album 3,2024-08-20,Latin,210233,69,0.76,0.72,-7.29,1,142,2794755893,India,1,Rimas
SP0895,Travis Track 895,Travis Scott,Travis Album 2,2025-07-01,Hip-Hop,209749,74,0.64,0.57,-9.5,0,163,855860330,Germany,1,Epic Records
SP0896,Post Track 896,Post Malone,Post Album 4,2018-12-28,Pop,173092,83,0.8,0.66,-11.11,1,144,298612052,Brazil,0,Republic Records
SP0897,Drake Track 897,Drake,Drake Album 4,2025-10-17,Hip-Hop,184144,76,0.86,0.55,-3.57,0,109,2971970301,Australia,0,OVO Sound
SP0898,Drake Track 898,Drake,Drake Album 2,2022-09-09,Hip-Hop,169811,64,0.91,0.52,-9.28,0,109,1057716866,Australia,1,OVO Sound
SP0899,Taylor Track 899,Taylor Swift,Taylor Album 2,2018-06-26,Pop,171491,90,0.55,0.49,-10.22,0,156,2102639783,Brazil,0,Republic Records
SP0900,21 Track 900,21 Savage,21 Album 8,2024-02-24,Hip-Hop,288460,72,0.77,0.79,-5.2,0,112,3250811605,Japan,1,Epic Records
SP0901,Post Track 901,Post Malone,Post Album 8,2020-06-17,Pop,254794,78,0.93,0.61,-4.19,0,123,1192354462,Brazil,1,Republic Records
SP0902,Taylor Track 902,Taylor Swift,Taylor Album 6,2020-08-01,Pop,253574,90,0.72,0.54,-5.16,1,92,3984113211,Australia,1,Republic Records
SP0903,Metro Track 903,Metro Boomin,Metro Album 2,2020-04-25,Hip-Hop,180765,73,0.64,0.61,-5.1,1,93,2950963071,Brazil,0,Boominati
SP0904,21 Track 904,21 Savage,21 Album 4,2020-06-06,Hip-Hop,223871,70,0.88,0.77,-10.59,1,163,2566491848,Japan,1,Epic Records
SP0905,The Track 905,The Weeknd,The Album 5,2022-08-28,R&B,217200,69,0.64,0.84,-4.54,1,137,1332922444,Japan,1,XO
SP0906,SZA Track 906,SZA,SZA Album 7,2018-07-02,R&B,212697,68,0.94,0.86,-11.82,0,106,2853502955,Brazil,1,Top Dawg
SP0907,Bad Track 907,Bad Bunny,Bad Album 7,2018-06-14,Latin,205376,95,0.75,0.56,-10.07,1,115,468851026,UK,0,Rimas
SP0908,Travis Track 908,Travis Scott,Travis Album 8,2023-12-16,Hip-Hop,132058,84,0.81,0.93,-7.62,1,157,2527342022,Japan,0,Epic Records
SP0909,Taylor Track 909,Taylor Swift,Taylor Album 5,2018-11-11,Pop,261006,83,0.7,0.6,-7.75,0,121,3339642931,Japan,0,Republic Records
SP0910,Travis Track 910,Travis Scott,Travis Album 2,2022-10-07,Hip-Hop,234887,75,0.65,0.74,-6.05,1,168,103852809,India,0,Epic Records
SP0911,Bad Track 911,Bad Bunny,Bad Album 4,2023-08-24,Latin,168271,80,0.71,0.69,-9.0,1,112,2602514805,USA,0,Rimas
SP0912,Taylor Track 912,Taylor Swift,Taylor Album 8,2024-07-13,Pop,132591,93,0.53,0.97,-8.64,1,84,2175572149,Germany,1,Republic Records
SP0913,Kendrick Track 913,Kendrick Lamar,Kendrick Album 2,2023-11-03,Hip-Hop,268191,65,0.94,0.86,-7.21,0,153,3972093946,Australia,0,Interscope
SP0914,Taylor Track 914,Taylor Swift,Taylor Album 8,2024-05-15,Pop,159899,81,0.53,0.79,-8.94,1,82,1734283642,Brazil,0,Republic Records
SP0915,21 Track 915,21 Savage,21 Album 4,2024-01-01,Hip-Hop,204511,87,0.57,0.9,-6.74,1,148,1976035535,Canada,1,Epic Records
SP0916,21 Track 916,21 Savage,21 Album 3,2020-04-25,Hip-Hop,174039,79,0.58,0.46,-6.58,0,96,2329609840,Germany,0,Epic Records
SP0917,Bad Track 917,Bad Bunny,Bad Album 4,2023-04-22,Latin,172874,79,0.57,0.98,-9.9,0,125,127237338,India,1,Rimas
SP0918,Taylor Track 918,Taylor Swift,Taylor Album 4,2024-01-15,Pop,219723,63,0.7,0.66,-10.15,1,155,3508248368,UK,0,Republic Records
SP0919,Travis Track 919,Travis Scott,Travis Album 4,2019-03-25,Hip-Hop,151551,91,0.83,0.64,-3.04,1,104,913349553,UK,1,Epic Records
SP0920,Post Track 920,Post Malone,Post Album 8,2022-09-04,Pop,124232,60,0.67,0.67,-3.35,0,125,1557873743,Brazil,0,Republic Records
SP0921,SZA Track 921,SZA,SZA Album 2,2022-04-23,R&B,290507,84,0.89,0.46,-3.32,1,85,614455728,Canada,0,Top Dawg
SP0922,21 Track 922,21 Savage,21 Album 3,2018-03-17,Hip-Hop,156757,90,0.84,0.48,-4.78,1,127,2662378656,Japan,0,Epic Records
SP0923,SZA Track 923,SZA,SZA Album 3,2020-03-17,R&B,295287,71,0.66,0.94,-4.92,0,143,886503615,Brazil,1,Top Dawg
SP0924,Bad Track 924,Bad Bunny,Bad Album 1,2022-10-11,Latin,126771,81,0.51,0.7,-5.39,0,132,209713618,Japan,0,Rimas
SP0925,Travis Track 925,Travis Scott,Travis Album 4,2019-01-12,Hip-Hop,144149,86,0.94,0.51,-7.72,1,148,1901571587,India,0,Epic Records
SP0926,Kendrick Track 926,Kendrick Lamar,Kendrick Album 3,2025-08-09,Hip-Hop,204640,94,0.66,0.78,-5.55,1,143,3225723255,Canada,0,Interscope
SP0927,The Track 927,The Weeknd,The Album 2,2020-03-08,R&B,144848,85,0.63,0.78,-9.75,1,103,3145456142,Brazil,1,XO
SP0928,Post Track 928,Post Malone,Post Album 7,2022-03-11,Pop,218243,69,0.76,0.95,-11.69,1,160,216237569,Canada,0,Republic Records
SP0929,Drake Track 929,Drake,Drake Album 4,2020-11-02,Hip-Hop,162437,85,0.65,0.75,-7.65,1,104,2710301424,Japan,1,OVO Sound
SP0930,The Track 930,The Weeknd,The Album 8,2025-10-09,R&B,150885,77,0.79,0.72,-8.96,0,112,1474510786,Australia,1,XO
SP0931,Taylor Track 931,Taylor Swift,Taylor Album 2,2023-09-09,Pop,215793,87,0.79,0.96,-10.86,0,138,3575157685,UK,0,Republic Records
SP0932,Metro Track 932,Metro Boomin,Metro Album 6,2022-03-28,Hip-Hop,200486,88,0.7,0.97,-11.25,0,130,3531987514,Canada,0,Boominati
SP0933,The Track 933,The Weeknd,The Album 6,2018-04-24,R&B,257776,98,0.85,0.75,-7.22,0,148,1567596313,Canada,0,XO
SP0934,Bad Track 934,Bad Bunny,Bad Album 3,2020-02-22,Latin,286437,100,0.89,0.57,-3.62,0,149,2628493607,Japan,0,Rimas
SP0935,Kendrick Track 935,Kendrick Lamar,Kendrick Album 7,2018-07-10,Hip-Hop,256773,86,0.9,0.7,-10.77,1,80,331566281,Brazil,1,Interscope
SP0936,The Track 936,The Weeknd,The Album 7,2019-01-25,R&B,156779,69,0.72,0.53,-3.25,0,130,3387187993,India,1,XO
SP0937,SZA Track 937,SZA,SZA Album 6,2021-04-27,R&B,138489,74,0.93,0.6,-3.97,0,154,2897580924,India,0,Top Dawg
SP0938,Post Track 938,Post Malone,Post Album 6,2020-11-09,Pop,122823,100,0.55,0.61,-11.08,1,109,2846488460,Australia,1,Republic Records
SP0939,Taylor Track 939,Taylor Swift,Taylor Album 6,2025-03-03,Pop,191330,62,0.67,0.92,-10.98,1,134,2522463846,India,1,Republic Records
SP0940,Kendrick Track 940,Kendrick Lamar,Kendrick Album 2,2021-09-04,Hip-Hop,278155,98,0.89,0.58,-4.35,1,169,1867475915,Japan,0,Interscope
SP0941,Taylor Track 941,Taylor Swift,Taylor Album 5,2022-12-24,Pop,185973,100,0.73,0.67,-4.47,1,90,65517225,UK,1,Republic Records
SP0942,The Track 942,The Weeknd,The Album 7,2025-04-19,R&B,294490,77,0.55,0.86,-5.62,1,157,2238945373,Japan,0,XO
SP0943,21 Track 943,21 Savage,21 Album 2,2019-10-27,Hip-Hop,270896,66,0.55,0.85,-8.75,1,130,3095027746,USA,1,Epic Records
SP0944,Post Track 944,Post Malone,Post Album 1,2025-10-28,Pop,224514,100,0.83,0.68,-3.83,0,152,786262473,USA,1,Republic Records
SP0945,Taylor Track 945,Taylor Swift,Taylor Album 1,2022-07-26,Pop,239701,76,0.66,0.81,-8.83,0,115,1925585431,USA,1,Republic Records
SP0946,Post Track 946,Post Malone,Post Album 6,2022-03-07,Pop,225203,82,0.85,0.54,-7.5,0,122,1520989665,Canada,1,Republic Records
SP0947,Kendrick Track 947,Kendrick Lamar,Kendrick Album 7,2019-12-03,Hip-Hop,202031,99,0.72,0.55,-8.56,1,170,2094951645,Germany,1,Interscope
SP0948,Post Track 948,Post Malone,Post Album 6,2023-03-06,Pop,124175,67,0.59,0.61,-7.44,1,151,2321784874,India,1,Republic Records
SP0949,21 Track 949,21 Savage,21 Album 2,2019-04-03,Hip-Hop,276754,85,0.88,0.53,-8.94,1,130,581369294,Japan,0,Epic Records
SP0950,Kendrick Track 950,Kendrick Lamar,Kendrick Album 8,2019-06-08,Hip-Hop,130688,75,0.75,0.8,-9.54,1,108,3588772738,Canada,0,Interscope
SP0951,The Track 951,The Weeknd,The Album 4,2025-11-26,R&B,158109,60,0.63,0.96,-4.28,1,136,1790374938,Canada,1,XO
SP0952,Travis Track 952,Travis Scott,Travis Album 7,2024-11-19,Hip-Hop,188548,83,0.86,0.59,-8.67,0,120,2330867659,Germany,0,Epic Records
SP0953,Travis Track 953,Travis Scott,Travis Album 3,2023-12-08,Hip-Hop,145328,92,0.82,0.73,-11.06,0,124,3091916192,Canada,1,Epic Records
SP0954,Kendrick Track 954,Kendrick Lamar,Kendrick Album 8,2018-08-20,Hip-Hop,250320,97,0.7,0.96,-10.46,1,151,2802920915,USA,1,Interscope
SP0955,Post Track 955,Post Malone,Post Album 6,2020-02-22,Pop,137147,77,0.76,0.95,-5.45,1,135,3034592496,India,1,Republic Records
SP0956,The Track 956,The Weeknd,The Album 5,2025-05-18,R&B,206647,74,0.76,0.91,-3.48,0,149,2936254558,Germany,0,XO
SP0957,21 Track 957,21 Savage,21 Album 6,2018-12-25,Hip-Hop,273995,67,0.85,0.49,-11.43,1,100,3156305511,Canada,0,Epic Records
SP0958,21 Track 958,21 Savage,21 Album 8,2020-03-01,Hip-Hop,151326,81,0.54,0.95,-6.83,1,132,1647631126,Australia,0,Epic Records
SP0959,Bad Track 959,Bad Bunny,Bad Album 6,2020-02-10,Latin,166507,87,0.9,0.71,-10.34,1,105,983412274,Germany,0,Rimas
SP0960,Bad Track 960,Bad Bunny,Bad Album 5,2025-02-17,Latin,125347,98,0.53,0.75,-5.86,0,101,17425551,USA,0,Rimas
SP0961,Bad Track 961,Bad Bunny,Bad Album 6,2024-05-01,Latin,138189,71,0.58,0.78,-10.36,0,124,426464848,India,1,Rimas
SP0962,21 Track 962,21 Savage,21 Album 3,2020-08-23,Hip-Hop,252993,69,0.87,0.69,-6.4,0,119,1261686384,UK,1,Epic Records
SP0963,Travis Track 963,Travis Scott,Travis Album 4,2020-02-16,Hip-Hop,278204,69,0.95,0.94,-3.56,1,137,509855295,UK,1,Epic Records
SP0964,The Track 964,The Weeknd,The Album 8,2023-03-08,R&B,169372,85,0.52,0.48,-3.16,1,164,3049279626,UK,0,XO
SP0965,Bad Track 965,Bad Bunny,Bad Album 4,2024-09-21,Latin,194071,80,0.56,0.85,-9.36,1,131,1878907009,Japan,0,Rimas
SP0966,Post Track 966,Post Malone,Post Album 6,2018-08-04,Pop,267129,90,0.77,0.61,-3.07,1,167,3011759769,USA,0,Republic Records
SP0967,The Track 967,The Weeknd,The Album 3,2019-05-19,R&B,288016,80,0.83,0.73,-11.58,1,129,818480390,Germany,0,XO
SP0968,SZA Track 968,SZA,SZA Album 1,2020-09-12,R&B,176228,66,0.71,0.55,-10.01,1,89,3076755136,Canada,1,Top Dawg
SP0969,The Track 969,The Weeknd,The Album 4,2018-01-13,R&B,150495,78,0.5,0.58,-4.68,1,102,1684675460,Canada,1,XO
SP0970,SZA Track 970,SZA,SZA Album 4,2018-03-05,R&B,282991,76,0.9,0.67,-6.87,1,106,3783906358,Brazil,1,Top Dawg
SP0971,Drake Track 971,Drake,Drake Album 5,2024-07-13,Hip-Hop,169675,91,0.61,0.46,-5.77,0,169,3304783702,Australia,0,OVO Sound
SP0972,The Track 972,The Weeknd,The Album 2,2019-11-04,R&B,161660,91,0.53,0.73,-10.49,1,167,3081002004,Japan,1,XO
SP0973,Metro Track 973,Metro Boomin,Metro Album 5,2022-05-28,Hip-Hop,148440,67,0.68,0.92,-10.18,0,151,3645493533,Australia,0,Boominati
SP0974,Travis Track 974,Travis Scott,Travis Album 2,2018-08-16,Hip-Hop,149204,74,0.52,0.66,-11.25,0,110,1882385098,Germany,1,Epic Records
SP0975,Travis Track 975,Travis Scott,Travis Album 1,2025-10-25,Hip-Hop,293769,92,0.85,0.55,-10.11,1,85,2452983221,USA,0,Epic Records
SP0976,Bad Track 976,Bad Bunny,Bad Album 8,2022-03-12,Latin,172599,63,0.68,0.53,-9.37,0,108,800115761,Canada,1,Rimas
SP0977,Post Track 977,Post Malone,Post Album 4,2018-08-03,Pop,277721,93,0.63,0.54,-7.08,1,87,488312463,UK,1,Republic Records
SP0978,Metro Track 978,Metro Boomin,Metro Album 3,2018-10-24,Hip-Hop,204320,83,0.52,0.93,-5.84,0,128,24692864,USA,1,Boominati
SP0979,21 Track 979,21 Savage,21 Album 1,2019-04-25,Hip-Hop,267754,94,0.53,0.79,-3.8,1,116,2954672460,Japan,1,Epic Records
SP0980,The Track 980,The Weeknd,The Album 6,2025-10-09,R&B,286906,89,0.72,0.93,-7.91,1,108,630225081,Brazil,0,XO
SP0981,SZA Track 981,SZA,SZA Album 1,2022-03-12,R&B,233177,79,0.56,0.69,-5.6,0,131,546974939,Germany,0,Top Dawg
SP0982,SZA Track 982,SZA,SZA Album 8,2024-07-15,R&B,236363,84,0.71,0.63,-6.01,0,147,894398554,Canada,0,Top Dawg
SP0983,The Track 983,The Weeknd,The Album 6,2021-12-22,R&B,241471,95,0.89,0.87,-8.63,1,107,1697190115,India,1,XO
SP0984,Taylor Track 984,Taylor Swift,Taylor Album 7,2025-05-27,Pop,133339,72,0.6,0.74,-10.59,1,146,1864497381,India,1,Republic Records
SP0985,Drake Track 985,Drake,Drake Album 3,2021-07-19,Hip-Hop,191649,96,0.85,0.79,-6.82,0,99,1776475955,Germany,1,OVO Sound
SP0986,The Track 986,The Weeknd,The Album 1,2020-08-11,R&B,297258,66,0.85,0.5,-11.92,0,122,3671893102,UK,1,XO
SP0987,Bad Track 987,Bad Bunny,Bad Album 4,2021-12-05,Latin,200625,64,0.66,0.93,-6.75,1,140,1464365134,India,1,Rimas
SP0988,Kendrick Track 988,Kendrick Lamar,Kendrick Album 3,2019-09-06,Hip-Hop,162796,86,0.55,0.93,-8.31,1,169,1217893467,Canada,0,Interscope
SP0989,Travis Track 989,Travis Scott,Travis Album 1,2025-02-25,Hip-Hop,155546,84,0.71,0.7,-5.1,1,136,2522088585,India,1,Epic Records
SP0990,Drake Track 990,Drake,Drake Album 6,2025-11-19,Hip-Hop,209070,65,0.9,0.49,-10.79,1,166,1700566755,India,0,OVO Sound
SP0991,The Track 991,The Weeknd,The Album 2,2023-05-23,R&B,212985,98,0.94,0.71,-6.4,1,101,1578590687,Brazil,0,XO
SP0992,Metro Track 992,Metro Boomin,Metro Album 8,2022-09-01,Hip-Hop,203510,70,0.52,0.58,-9.24,1,135,1459628041,USA,1,Boominati
SP0993,Post Track 993,Post Malone,Post Album 1,2019-06-18,Pop,154249,99,0.5,0.75,-9.28,0,140,1642160313,Japan,0,Republic Records
SP0994,Kendrick Track 994,Kendrick Lamar,Kendrick Album 7,2024-06-12,Hip-Hop,226743,81,0.56,0.63,-9.65,0,142,1219639482,Brazil,0,Interscope
SP0995,Post Track 995,Post Malone,Post Album 2,2019-11-11,Pop,126031,68,0.86,0.51,-11.33,1,88,671451266,Canada,0,Republic Records
SP0996,Taylor Track 996,Taylor Swift,Taylor Album 6,2018-12-01,Pop,281863,64,0.57,0.78,-4.16,1,160,3761230613,Germany,0,Republic Records
SP0997,21 Track 997,21 Savage,21 Album 3,2019-01-23,Hip-Hop,172303,65,0.58,0.83,-11.18,1,167,1011052710,Canada,0,Epic Records
SP0998,Taylor Track 998,Taylor Swift,Taylor Album 4,2024-06-21,Pop,244792,72,0.82,0.71,-5.64,1,116,3152046628,USA,1,Republic Records
SP0999,Travis Track 999,Travis Scott,Travis Album 4,2018-02-06,Hip-Hop,189012,69,0.9,0.75,-10.3,0,169,3281332825,UK,0,Epic Records
SP1000,Travis Track 1000,Travis Scott,Travis Album 7,2023-04-06,Hip-Hop,286539,97,0.63,0.67,-6.23,0,134,1087821154,Germany,0,Epic Records
